device_record_id,device_id,customer_id,device_type,os_family,device_trust_status,first_seen_timestamp,last_seen_timestamp,device_fingerprint_token
DEVR00016606,DEV00016606,CUS0011389,MOBILE,LINUX,TRUSTED,2025-09-19 04:13:09,2026-01-03 00:19:59,TOK-D-0000016606
DEVR00016678,DEV00016678,CUS0013315,POS_TERMINAL,EMBEDDED,OBSERVED,2026-01-01 15:23:00,2026-01-19 19:40:06,TOK-D-0000016678
DEVR00016704,DEV00016704,CUS0004822,DESKTOP,MACOS,TRUSTED,2025-04-16 00:32:54,2025-11-12 08:31:22,TOK-D-0000016704
DEVR00016737,DEV00016737,CUS0016052,MOBILE,IOS,TRUSTED,2024-12-21 02:51:56,2025-02-19 10:12:08,TOK-D-0000016737
DEVR00016764,DEV00016764,CUS0010559,MOBILE,IOS,OBSERVED,2025-02-26 11:11:42,2025-09-18 20:13:11,TOK-D-0000016764
DEVR00016805,DEV00016805,CUS0011361,MOBILE,MACOS,TRUSTED,2025-01-08 10:44:21,2025-07-18 18:31:59,TOK-D-0000016805
DEVR00016850,DEV00016850,CUS0004185,POS_TERMINAL,LINUX,TRUSTED,2025-07-01 05:53:47,2025-11-30 12:10:23,TOK-D-0000016850
DEVR00016863,DEV00016863,CUS0005933,MOBILE,ANDROID,TRUSTED,2024-04-08 12:17:40,2024-06-27 12:32:10,TOK-D-0000016863
DEVR00016869,DEV00016869,CUS0009711,DESKTOP,ANDROID,TRUSTED,2024-07-07 02:09:11,2024-09-28 20:24:15,TOK-D-0000016869
DEVR00016975,DEV00016975,CUS0013181,POS_TERMINAL,IOS,OBSERVED,2024-06-09 21:32:33,2024-07-31 18:52:52,TOK-D-0000016975
DEVR00016980,DEV00016980,CUS0008991,MOBILE,ANDROID,OBSERVED,2024-09-07 05:53:32,2024-11-23 06:29:51,TOK-D-0000016980
DEVR00017001,DEV00017001,CUS0002506,MOBILE,WINDOWS,TRUSTED,2025-02-06 06:04:07,2025-06-12 00:24:32,TOK-D-0000017001
DEVR00017075,DEV00017075,CUS0005427,MOBILE,EMBEDDED,TRUSTED,2026-01-03 21:11:18,2026-04-05 16:00:33,TOK-D-0000017075
DEVR00017086,DEV00017086,CUS0011296,MOBILE,ANDROID,TRUSTED,2024-03-31 02:13:05,2024-07-06 22:36:30,TOK-D-0000017086
DEVR00017123,DEV00017123,CUS0009286,MOBILE,ANDROID,TRUSTED,2025-12-30 16:58:05,2026-02-20 15:20:24,TOK-D-0000017123
DEVR00017131,DEV00017131,CUS0000086,DESKTOP,EMBEDDED,TRUSTED,2024-05-08 17:51:05,2024-08-15 02:35:36,TOK-D-0000017131
DEVR00017144,DEV00017144,CUS0017665,TABLET,EMBEDDED,UNTRUSTED,2026-03-27 16:01:48,2026-06-30 23:59:59,TOK-D-0000017144
DEVR00017149,DEV00017149,CUS0011204,MOBILE,WINDOWS,TRUSTED,2025-09-07 17:36:46,2025-10-17 08:49:37,TOK-D-0000017149
DEVR00017165,DEV00017165,CUS0012298,MOBILE,ANDROID,TRUSTED,2025-05-24 21:21:22,2025-10-19 06:08:44,TOK-D-0000017165
DEVR00017266,DEV00017266,CUS0016711,DESKTOP,LINUX,TRUSTED,2026-02-08 14:19:50,2026-06-30 23:59:59,TOK-D-0000017266
DEVR00017270,DEV00017270,CUS0013625,DESKTOP,ANDROID,TRUSTED,2024-06-22 04:22:37,2024-06-29 05:20:38,TOK-D-0000017270
DEVR00017287,DEV00017287,CUS0009271,DESKTOP,EMBEDDED,TRUSTED,2024-11-23 04:55:27,2025-05-13 12:43:18,TOK-D-0000017287
DEVR00017311,DEV00017311,CUS0001874,MOBILE,IOS,TRUSTED,2025-03-08 10:57:59,2025-10-06 08:58:10,TOK-D-0000017311
DEVR00017334,DEV00017334,CUS0016003,POS_TERMINAL,EMBEDDED,TRUSTED,2025-12-07 17:02:30,2026-06-30 23:59:59,TOK-D-0000017334
DEVR00017351,DEV00017351,CUS0001134,MOBILE,ANDROID,TRUSTED,2024-07-22 04:42:55,2024-10-23 17:39:13,TOK-D-0000017351
DEVR00017373,DEV00017373,CUS0012743,MOBILE,EMBEDDED,UNTRUSTED,2026-02-09 08:38:29,2026-06-13 11:59:50,TOK-D-0000017373
DEVR00017419,DEV00017419,CUS0010043,MOBILE,MACOS,TRUSTED,2024-01-18 01:38:12,2024-06-04 14:41:41,TOK-D-0000017419
DEVR00017460,DEV00017460,CUS0001068,POS_TERMINAL,ANDROID,TRUSTED,2024-12-22 08:19:55,2025-02-27 09:32:34,TOK-D-0000017460
DEVR00017462,DEV00017462,CUS0002001,TABLET,ANDROID,TRUSTED,2024-12-24 15:33:54,2025-06-06 10:41:58,TOK-D-0000017462
DEVR00017476,DEV00017476,CUS0012563,MOBILE,WINDOWS,TRUSTED,2024-09-14 15:25:31,2024-12-15 12:18:21,TOK-D-0000017476
DEVR00017499,DEV00017499,CUS0013694,MOBILE,ANDROID,UNTRUSTED,2024-01-19 02:48:59,2024-04-02 10:22:31,TOK-D-0000017499
DEVR00017526,DEV00017526,CUS0004448,MOBILE,LINUX,TRUSTED,2025-03-19 22:15:02,2025-09-23 18:46:58,TOK-D-0000017526
DEVR00017530,DEV00017530,CUS0012908,POS_TERMINAL,EMBEDDED,TRUSTED,2025-10-21 22:38:45,2026-04-16 11:13:56,TOK-D-0000017530
DEVR00017550,DEV00017550,CUS0015570,MOBILE,ANDROID,TRUSTED,2024-06-13 16:41:07,2024-11-22 08:15:53,TOK-D-0000017550
DEVR00017595,DEV00017595,CUS0010965,DESKTOP,ANDROID,TRUSTED,2024-09-25 04:16:04,2025-07-01 03:21:51,TOK-D-0000017595
DEVR00017613,DEV00017613,CUS0009377,POS_TERMINAL,ANDROID,TRUSTED,2024-10-05 11:39:02,2024-12-05 00:22:01,TOK-D-0000017613
DEVR00017678,DEV00017678,CUS0016677,MOBILE,EMBEDDED,TRUSTED,2024-07-10 20:29:24,2025-03-15 22:48:53,TOK-D-0000017678
DEVR00017686,DEV00017686,CUS0008778,TABLET,LINUX,TRUSTED,2025-06-25 05:07:52,2025-07-21 21:51:03,TOK-D-0000017686
DEVR00017693,DEV00017693,CUS0001493,MOBILE,LINUX,TRUSTED,2024-02-28 20:56:39,2024-06-06 22:41:20,TOK-D-0000017693
DEVR00017735,DEV00017735,CUS0016081,MOBILE,WINDOWS,TRUSTED,2025-11-19 17:21:29,2026-03-11 21:45:58,TOK-D-0000017735
DEVR00017760,DEV00017760,CUS0011451,MOBILE,IOS,TRUSTED,2025-09-22 01:02:13,2026-03-04 01:38:57,TOK-D-0000017760
DEVR00017782,DEV00017782,CUS0006831,DESKTOP,WINDOWS,TRUSTED,2026-05-11 08:00:32,2026-06-30 23:59:59,TOK-D-0000017782
DEVR00017806,DEV00017806,CUS0016330,POS_TERMINAL,EMBEDDED,OBSERVED,2025-12-27 19:06:50,2026-03-16 23:20:23,TOK-D-0000017806
DEVR00017826,DEV00017826,CUS0014308,MOBILE,ANDROID,OBSERVED,2026-05-23 04:35:39,2026-06-30 23:59:59,TOK-D-0000017826
DEVR00017867,DEV00017867,CUS0007560,POS_TERMINAL,ANDROID,TRUSTED,2025-03-16 15:48:14,2025-11-17 10:43:35,TOK-D-0000017867
DEVR00017898,DEV00017898,CUS0014347,POS_TERMINAL,LINUX,TRUSTED,2024-01-15 22:27:17,2024-01-20 03:11:33,TOK-D-0000017898
DEVR00017944,DEV00017944,CUS0014989,TABLET,MACOS,OBSERVED,2025-04-23 01:16:32,2025-12-27 10:21:41,TOK-D-0000017944
DEVR00017974,DEV00017974,CUS0015137,MOBILE,EMBEDDED,TRUSTED,2025-04-04 06:54:45,2025-04-19 11:26:39,TOK-D-0000017974
DEVR00017987,DEV00017987,CUS0009205,MOBILE,MACOS,TRUSTED,2024-03-30 22:34:09,2025-01-23 06:48:28,TOK-D-0000017987
DEVR00018058,DEV00018058,CUS0003938,MOBILE,EMBEDDED,TRUSTED,2025-09-12 09:51:34,2026-06-07 12:33:26,TOK-D-0000018058
DEVR00018069,DEV00018069,CUS0007311,MOBILE,EMBEDDED,TRUSTED,2024-03-24 04:34:42,2024-10-07 13:48:14,TOK-D-0000018069
DEVR00018077,DEV00018077,CUS0014655,MOBILE,MACOS,OBSERVED,2026-04-28 01:56:16,2026-06-30 23:59:59,TOK-D-0000018077
DEVR00018103,DEV00018103,CUS0010177,DESKTOP,EMBEDDED,OBSERVED,2024-10-07 14:40:12,2025-02-22 18:49:28,TOK-D-0000018103
DEVR00018143,DEV00018143,CUS0011327,TABLET,EMBEDDED,TRUSTED,2025-04-29 09:02:49,2026-01-15 07:42:28,TOK-D-0000018143
DEVR00018149,DEV00018149,CUS0001655,DESKTOP,ANDROID,TRUSTED,2025-01-28 14:13:23,2025-06-12 11:52:15,TOK-D-0000018149
DEVR00018158,DEV00018158,CUS0001101,MOBILE,MACOS,TRUSTED,2024-08-05 11:40:13,2024-10-17 10:27:32,TOK-D-0000018158
DEVR00018191,DEV00018191,CUS0013110,MOBILE,ANDROID,TRUSTED,2024-02-27 08:21:47,2024-06-12 03:25:45,TOK-D-0000018191
DEVR00018211,DEV00018211,CUS0001791,MOBILE,EMBEDDED,TRUSTED,2026-03-18 04:30:38,2026-06-30 23:59:59,TOK-D-0000018211
DEVR00018304,DEV00018304,CUS0007863,MOBILE,MACOS,TRUSTED,2024-07-12 23:05:13,2025-01-27 12:52:34,TOK-D-0000018304
DEVR00018305,DEV00018305,CUS0009148,POS_TERMINAL,WINDOWS,TRUSTED,2024-10-29 16:10:24,2025-01-30 07:26:42,TOK-D-0000018305
DEVR00018306,DEV00018306,CUS0001954,MOBILE,EMBEDDED,TRUSTED,2024-02-15 01:52:56,2024-04-19 03:15:09,TOK-D-0000018306
DEVR00018355,DEV00018355,CUS0015565,POS_TERMINAL,ANDROID,TRUSTED,2026-04-08 18:10:53,2026-06-30 23:59:59,TOK-D-0000018355
DEVR00018373,DEV00018373,CUS0001076,MOBILE,IOS,TRUSTED,2024-12-04 02:46:01,2024-12-08 00:46:43,TOK-D-0000018373
DEVR00018380,DEV00018380,CUS0017488,MOBILE,IOS,TRUSTED,2025-12-14 17:06:10,2026-02-24 17:38:56,TOK-D-0000018380
DEVR00018383,DEV00018383,CUS0013789,TABLET,LINUX,TRUSTED,2024-01-23 07:51:21,2024-10-21 18:42:13,TOK-D-0000018383
DEVR00018386,DEV00018386,CUS0003554,MOBILE,WINDOWS,TRUSTED,2026-06-04 11:26:53,2026-06-30 23:59:59,TOK-D-0000018386
DEVR00018404,DEV00018404,CUS0011969,DESKTOP,LINUX,TRUSTED,2025-08-01 16:12:58,2025-12-27 06:54:35,TOK-D-0000018404
DEVR00018408,DEV00018408,CUS0002785,POS_TERMINAL,EMBEDDED,TRUSTED,2026-05-06 17:07:19,2026-06-30 23:59:59,TOK-D-0000018408
DEVR00018409,DEV00018409,CUS0007138,MOBILE,LINUX,TRUSTED,2025-02-10 16:15:48,2025-09-10 10:50:46,TOK-D-0000018409
DEVR00018433,DEV00018433,CUS0009722,MOBILE,LINUX,TRUSTED,2026-06-15 22:27:41,2026-06-30 23:59:59,TOK-D-0000018433
DEVR00018445,DEV00018445,CUS0014167,MOBILE,MACOS,OBSERVED,2025-05-16 05:55:32,2026-02-20 01:21:38,TOK-D-0000018445
DEVR00018455,DEV00018455,CUS0011526,DESKTOP,IOS,TRUSTED,2025-11-14 09:41:45,2026-02-21 22:47:38,TOK-D-0000018455
DEVR00018486,DEV00018486,CUS0011234,MOBILE,MACOS,TRUSTED,2026-04-23 04:19:57,2026-06-30 23:59:59,TOK-D-0000018486
DEVR00018563,DEV00018563,CUS0009402,DESKTOP,ANDROID,TRUSTED,2025-09-20 00:11:45,2026-06-30 13:48:40,TOK-D-0000018563
DEVR00018578,DEV00018578,CUS0008358,MOBILE,IOS,TRUSTED,2026-02-07 03:22:02,2026-06-30 23:59:59,TOK-D-0000018578
DEVR00018610,DEV00018610,CUS0006486,MOBILE,MACOS,TRUSTED,2024-07-27 02:42:14,2025-01-10 22:02:27,TOK-D-0000018610
DEVR00018646,DEV00018646,CUS0017542,MOBILE,MACOS,TRUSTED,2026-05-21 14:02:09,2026-06-30 23:59:59,TOK-D-0000018646
DEVR00018664,DEV00018664,CUS0015693,DESKTOP,WINDOWS,TRUSTED,2024-05-01 10:56:04,2024-05-16 18:43:14,TOK-D-0000018664
DEVR00018678,DEV00018678,CUS0009693,POS_TERMINAL,MACOS,OBSERVED,2024-04-04 06:38:19,2024-06-07 21:42:00,TOK-D-0000018678
DEVR00018683,DEV00018683,CUS0001193,POS_TERMINAL,WINDOWS,TRUSTED,2025-09-23 05:22:41,2026-04-14 01:13:48,TOK-D-0000018683
DEVR00018695,DEV00018695,CUS0001776,MOBILE,MACOS,TRUSTED,2026-01-24 19:24:14,2026-04-28 16:18:17,TOK-D-0000018695
DEVR00018709,DEV00018709,CUS0002883,TABLET,EMBEDDED,OBSERVED,2024-01-06 18:48:22,2024-05-25 19:51:08,TOK-D-0000018709
DEVR00018766,DEV00018766,CUS0000116,POS_TERMINAL,EMBEDDED,OBSERVED,2024-05-04 06:45:41,2024-08-20 22:17:28,TOK-D-0000018766
DEVR00018780,DEV00018780,CUS0008997,POS_TERMINAL,LINUX,OBSERVED,2024-01-11 22:59:47,2024-09-30 10:15:36,TOK-D-0000018780
DEVR00018846,DEV00018846,CUS0017644,MOBILE,MACOS,TRUSTED,2026-01-26 18:58:22,2026-06-30 23:59:59,TOK-D-0000018846
DEVR00018910,DEV00018910,CUS0013898,MOBILE,WINDOWS,TRUSTED,2024-11-22 09:15:06,2025-03-14 05:58:41,TOK-D-0000018910
DEVR00018916,DEV00018916,CUS0016353,POS_TERMINAL,WINDOWS,OBSERVED,2024-02-09 14:40:32,2024-11-01 19:32:35,TOK-D-0000018916
DEVR00018952,DEV00018952,CUS0008910,TABLET,ANDROID,TRUSTED,2024-04-08 13:41:17,2024-04-28 02:30:19,TOK-D-0000018952
DEVR00018995,DEV00018995,CUS0006914,MOBILE,WINDOWS,OBSERVED,2024-11-08 16:25:19,2025-03-13 03:02:14,TOK-D-0000018995
DEVR00019034,DEV00019034,CUS0016621,POS_TERMINAL,LINUX,TRUSTED,2024-01-08 17:31:06,2024-07-25 15:09:35,TOK-D-0000019034
DEVR00019041,DEV00019041,CUS0010096,MOBILE,IOS,TRUSTED,2026-06-15 17:54:45,2026-06-30 23:59:59,TOK-D-0000019041
DEVR00019042,DEV00019042,CUS0001239,DESKTOP,ANDROID,TRUSTED,2024-10-06 23:28:05,2025-04-14 08:18:23,TOK-D-0000019042
DEVR00019049,DEV00019049,CUS0004196,TABLET,EMBEDDED,TRUSTED,2024-04-17 00:20:39,2025-01-31 02:18:35,TOK-D-0000019049
DEVR00019055,DEV00019055,CUS0006871,MOBILE,LINUX,TRUSTED,2026-03-21 02:48:53,2026-06-30 23:59:59,TOK-D-0000019055
DEVR00019077,DEV00019077,CUS0011271,POS_TERMINAL,EMBEDDED,TRUSTED,2025-04-09 09:55:25,2025-04-22 00:22:45,TOK-D-0000019077
DEVR00019080,DEV00019080,CUS0000482,MOBILE,LINUX,TRUSTED,2025-07-05 06:31:12,2025-10-04 15:16:42,TOK-D-0000019080
DEVR00019116,DEV00019116,CUS0010420,MOBILE,MACOS,TRUSTED,2025-08-18 04:43:07,2025-09-22 12:27:31,TOK-D-0000019116
DEVR00019167,DEV00019167,CUS0006214,MOBILE,WINDOWS,TRUSTED,2024-02-12 12:54:37,2024-05-03 16:39:54,TOK-D-0000019167
DEVR00019177,DEV00019177,CUS0014555,DESKTOP,MACOS,TRUSTED,2025-02-16 23:14:06,2025-08-04 03:36:01,TOK-D-0000019177
DEVR00019186,DEV00019186,CUS0010019,DESKTOP,WINDOWS,TRUSTED,2026-04-30 15:58:00,2026-06-30 23:59:59,TOK-D-0000019186
DEVR00019240,DEV00019240,CUS0003050,MOBILE,ANDROID,TRUSTED,2024-02-09 16:19:28,2024-07-30 09:28:10,TOK-D-0000019240
DEVR00019255,DEV00019255,CUS0008656,POS_TERMINAL,WINDOWS,TRUSTED,2026-03-09 18:44:37,2026-03-10 08:34:03,TOK-D-0000019255
DEVR00019264,DEV00019264,CUS0016633,MOBILE,WINDOWS,OBSERVED,2025-08-31 00:19:41,2026-06-12 06:14:04,TOK-D-0000019264
DEVR00019305,DEV00019305,CUS0007614,MOBILE,MACOS,TRUSTED,2024-05-21 11:03:38,2024-08-12 12:20:27,TOK-D-0000019305
DEVR00019344,DEV00019344,CUS0012317,TABLET,LINUX,TRUSTED,2025-11-18 08:05:38,2026-01-28 15:47:30,TOK-D-0000019344
DEVR00019374,DEV00019374,CUS0005980,DESKTOP,LINUX,TRUSTED,2025-09-30 12:53:59,2026-02-24 22:33:12,TOK-D-0000019374
DEVR00019403,DEV00019403,CUS0009359,POS_TERMINAL,WINDOWS,OBSERVED,2024-05-26 06:56:54,2025-01-24 18:36:19,TOK-D-0000019403
DEVR00019406,DEV00019406,CUS0003414,POS_TERMINAL,MACOS,TRUSTED,2026-04-04 21:49:34,2026-05-11 22:00:47,TOK-D-0000019406
DEVR00019465,DEV00019465,CUS0008820,DESKTOP,EMBEDDED,TRUSTED,2024-11-07 14:20:53,2025-06-28 10:21:33,TOK-D-0000019465
DEVR00019503,DEV00019503,CUS0006398,DESKTOP,MACOS,TRUSTED,2025-04-01 18:56:46,2025-04-06 13:27:06,TOK-D-0000019503
DEVR00019581,DEV00019581,CUS0005159,MOBILE,ANDROID,UNTRUSTED,2025-09-18 04:30:31,2026-06-02 01:56:55,TOK-D-0000019581
DEVR00019633,DEV00019633,CUS0011160,MOBILE,ANDROID,OBSERVED,2025-06-28 19:54:03,2026-01-10 00:36:24,TOK-D-0000019633
DEVR00019638,DEV00019638,CUS0017234,POS_TERMINAL,MACOS,TRUSTED,2026-02-08 13:46:41,2026-06-30 23:59:59,TOK-D-0000019638
DEVR00019690,DEV00019690,CUS0016277,MOBILE,WINDOWS,OBSERVED,2024-10-24 19:55:31,2025-04-22 09:21:55,TOK-D-0000019690
DEVR00019695,DEV00019695,CUS0000150,MOBILE,EMBEDDED,TRUSTED,2026-03-15 05:30:00,2026-06-30 23:59:59,TOK-D-0000019695
DEVR00019727,DEV00019727,CUS0005056,DESKTOP,EMBEDDED,TRUSTED,2024-01-18 08:08:03,2024-08-10 03:21:00,TOK-D-0000019727
DEVR00019766,DEV00019766,CUS0013195,DESKTOP,WINDOWS,TRUSTED,2025-03-12 02:57:20,2025-06-21 17:31:24,TOK-D-0000019766
DEVR00019769,DEV00019769,CUS0002748,MOBILE,WINDOWS,TRUSTED,2025-03-20 14:13:50,2025-08-06 14:38:25,TOK-D-0000019769
DEVR00019785,DEV00019785,CUS0001293,TABLET,ANDROID,TRUSTED,2025-03-07 00:45:11,2025-07-27 19:19:26,TOK-D-0000019785
DEVR00019809,DEV00019809,CUS0001756,MOBILE,IOS,TRUSTED,2024-10-06 10:34:22,2024-11-28 11:56:57,TOK-D-0000019809
DEVR00019906,DEV00019906,CUS0003335,MOBILE,ANDROID,TRUSTED,2024-04-03 12:00:56,2024-07-05 06:41:02,TOK-D-0000019906
DEVR00019923,DEV00019923,CUS0012022,MOBILE,EMBEDDED,TRUSTED,2024-01-25 07:16:34,2024-08-20 19:21:54,TOK-D-0000019923
DEVR00019944,DEV00019944,CUS0001513,MOBILE,WINDOWS,TRUSTED,2025-01-02 19:21:50,2025-08-06 04:55:12,TOK-D-0000019944
DEVR00019945,DEV00019945,CUS0009312,MOBILE,ANDROID,TRUSTED,2025-03-18 01:36:00,2025-07-13 04:38:08,TOK-D-0000019945
DEVR00019952,DEV00019952,CUS0000791,TABLET,LINUX,TRUSTED,2024-08-22 01:53:37,2025-04-04 01:25:07,TOK-D-0000019952
DEVR00019979,DEV00019979,CUS0008444,DESKTOP,LINUX,TRUSTED,2025-05-22 08:58:55,2025-10-11 07:20:13,TOK-D-0000019979
DEVR00020021,DEV00020021,CUS0013239,MOBILE,LINUX,OBSERVED,2024-01-15 05:18:07,2024-07-01 11:21:37,TOK-D-0000020021
DEVR00020032,DEV00020032,CUS0012219,DESKTOP,EMBEDDED,TRUSTED,2024-11-01 00:04:15,2025-01-05 13:27:40,TOK-D-0000020032
DEVR00020059,DEV00020059,CUS0003538,MOBILE,ANDROID,TRUSTED,2025-09-11 16:17:09,2026-03-03 14:57:08,TOK-D-0000020059
DEVR00020066,DEV00020066,CUS0008982,MOBILE,EMBEDDED,TRUSTED,2025-01-30 12:45:09,2025-07-21 05:38:35,TOK-D-0000020066
DEVR00020099,DEV00020099,CUS0007897,MOBILE,EMBEDDED,TRUSTED,2025-08-06 02:08:12,2025-08-30 22:49:52,TOK-D-0000020099
DEVR00020134,DEV00020134,CUS0008702,MOBILE,WINDOWS,TRUSTED,2026-05-20 22:17:09,2026-06-30 23:59:59,TOK-D-0000020134
DEVR00020164,DEV00020164,CUS0017461,MOBILE,IOS,TRUSTED,2026-01-26 07:54:17,2026-06-30 23:59:59,TOK-D-0000020164
DEVR00020170,DEV00020170,CUS0008695,MOBILE,EMBEDDED,OBSERVED,2024-02-10 01:52:32,2024-11-27 00:23:03,TOK-D-0000020170
DEVR00020187,DEV00020187,CUS0002872,MOBILE,ANDROID,TRUSTED,2026-01-09 07:33:11,2026-06-30 22:11:25,TOK-D-0000020187
DEVR00020188,DEV00020188,CUS0015642,DESKTOP,EMBEDDED,TRUSTED,2024-01-20 11:37:15,2024-08-14 05:37:07,TOK-D-0000020188
DEVR00020207,DEV00020207,CUS0013659,MOBILE,IOS,TRUSTED,2026-03-17 08:44:09,2026-04-07 04:05:30,TOK-D-0000020207
DEVR00020213,DEV00020213,CUS0013201,MOBILE,WINDOWS,TRUSTED,2025-12-14 12:25:20,2026-04-05 19:39:37,TOK-D-0000020213
DEVR00020233,DEV00020233,CUS0004515,MOBILE,WINDOWS,TRUSTED,2026-03-30 01:24:56,2026-04-25 03:11:31,TOK-D-0000020233
DEVR00020239,DEV00020239,CUS0003535,MOBILE,WINDOWS,TRUSTED,2024-04-24 00:25:59,2024-08-26 17:55:57,TOK-D-0000020239
DEVR00020315,DEV00020315,CUS0017623,POS_TERMINAL,WINDOWS,OBSERVED,2024-05-25 18:31:55,2024-11-06 11:27:46,TOK-D-0000020315
DEVR00020377,DEV00020377,CUS0003998,MOBILE,MACOS,TRUSTED,2024-03-13 14:14:28,2024-12-14 15:45:44,TOK-D-0000020377
DEVR00020414,DEV00020414,CUS0013515,MOBILE,WINDOWS,TRUSTED,2026-06-08 06:16:03,2026-06-30 23:59:59,TOK-D-0000020414
DEVR00020421,DEV00020421,CUS0016367,MOBILE,ANDROID,TRUSTED,2024-01-16 07:58:08,2024-06-02 22:15:24,TOK-D-0000020421
DEVR00020443,DEV00020443,CUS0008709,POS_TERMINAL,IOS,TRUSTED,2026-02-06 19:56:02,2026-06-21 05:57:41,TOK-D-0000020443
DEVR00020475,DEV00020475,CUS0012690,MOBILE,LINUX,TRUSTED,2025-05-05 20:05:17,2025-05-31 06:53:42,TOK-D-0000020475
DEVR00020502,DEV00020502,CUS0006485,DESKTOP,EMBEDDED,OBSERVED,2024-02-16 03:55:55,2024-04-02 22:01:21,TOK-D-0000020502
DEVR00020538,DEV00020538,CUS0009301,MOBILE,IOS,TRUSTED,2024-11-15 13:38:14,2025-03-12 19:48:52,TOK-D-0000020538
DEVR00020663,DEV00020663,CUS0017788,MOBILE,MACOS,TRUSTED,2024-01-21 15:21:14,2024-03-23 04:11:26,TOK-D-0000020663
DEVR00020682,DEV00020682,CUS0000261,MOBILE,IOS,TRUSTED,2024-08-02 13:21:30,2024-08-13 03:24:53,TOK-D-0000020682
DEVR00020686,DEV00020686,CUS0006089,MOBILE,WINDOWS,TRUSTED,2024-09-21 12:54:29,2025-03-13 16:31:25,TOK-D-0000020686
DEVR00020694,DEV00020694,CUS0008071,MOBILE,ANDROID,TRUSTED,2024-11-18 16:17:03,2025-07-21 20:55:38,TOK-D-0000020694
DEVR00020701,DEV00020701,CUS0002886,POS_TERMINAL,ANDROID,OBSERVED,2024-03-02 17:02:43,2024-04-29 06:19:17,TOK-D-0000020701
DEVR00020708,DEV00020708,CUS0014116,DESKTOP,EMBEDDED,TRUSTED,2025-08-22 19:09:47,2026-05-12 16:20:10,TOK-D-0000020708
DEVR00020720,DEV00020720,CUS0008921,MOBILE,ANDROID,OBSERVED,2025-08-06 19:19:43,2026-03-14 20:38:29,TOK-D-0000020720
DEVR00020721,DEV00020721,CUS0004569,MOBILE,IOS,TRUSTED,2024-07-01 17:03:13,2025-03-15 21:14:16,TOK-D-0000020721
DEVR00020765,DEV00020765,CUS0014932,TABLET,LINUX,TRUSTED,2024-12-02 09:20:00,2025-02-23 19:31:20,TOK-D-0000020765
DEVR00020814,DEV00020814,CUS0015409,MOBILE,WINDOWS,TRUSTED,2024-04-07 10:33:39,2024-12-16 02:32:58,TOK-D-0000020814
DEVR00020823,DEV00020823,CUS0010428,TABLET,WINDOWS,TRUSTED,2024-02-15 20:52:18,2024-03-11 19:19:02,TOK-D-0000020823
DEVR00020836,DEV00020836,CUS0002555,MOBILE,EMBEDDED,TRUSTED,2026-05-04 09:54:23,2026-06-30 23:59:59,TOK-D-0000020836
DEVR00020843,DEV00020843,CUS0016665,MOBILE,WINDOWS,OBSERVED,2025-08-25 05:27:17,2026-05-25 20:46:57,TOK-D-0000020843
DEVR00020878,DEV00020878,CUS0008793,DESKTOP,MACOS,TRUSTED,2024-12-12 00:37:34,2025-03-13 19:46:06,TOK-D-0000020878
DEVR00020902,DEV00020902,CUS0012699,DESKTOP,LINUX,TRUSTED,2024-04-10 09:34:41,2024-12-13 15:09:41,TOK-D-0000020902
DEVR00020972,DEV00020972,CUS0003932,MOBILE,LINUX,OBSERVED,2025-12-01 08:47:54,2025-12-11 01:47:45,TOK-D-0000020972
DEVR00020974,DEV00020974,CUS0015931,POS_TERMINAL,ANDROID,TRUSTED,2026-04-24 17:59:07,2026-06-30 23:59:59,TOK-D-0000020974
DEVR00020989,DEV00020989,CUS0000074,POS_TERMINAL,LINUX,TRUSTED,2025-04-23 08:54:05,2025-09-14 18:42:52,TOK-D-0000020989
DEVR00021016,DEV00021016,CUS0011215,TABLET,EMBEDDED,TRUSTED,2024-08-16 19:02:07,2025-02-06 14:32:25,TOK-D-0000021016
DEVR00021073,DEV00021073,CUS0017288,MOBILE,LINUX,TRUSTED,2024-02-04 02:02:48,2024-11-29 04:04:34,TOK-D-0000021073
DEVR00021108,DEV00021108,CUS0013159,MOBILE,LINUX,OBSERVED,2025-01-28 23:55:34,2025-09-10 02:03:23,TOK-D-0000021108
DEVR00021121,DEV00021121,CUS0014169,DESKTOP,IOS,TRUSTED,2024-09-04 23:52:00,2025-05-30 02:45:51,TOK-D-0000021121
DEVR00021124,DEV00021124,CUS0001818,TABLET,MACOS,TRUSTED,2025-01-20 16:30:34,2025-08-08 07:15:36,TOK-D-0000021124
DEVR00021130,DEV00021130,CUS0010320,POS_TERMINAL,IOS,TRUSTED,2025-09-01 20:58:59,2025-09-15 19:21:30,TOK-D-0000021130
DEVR00021134,DEV00021134,CUS0011544,POS_TERMINAL,IOS,OBSERVED,2024-12-03 00:53:25,2025-08-05 22:08:33,TOK-D-0000021134
DEVR00021137,DEV00021137,CUS0005094,DESKTOP,LINUX,TRUSTED,2025-01-07 18:48:53,2025-03-27 10:20:45,TOK-D-0000021137
DEVR00021144,DEV00021144,CUS0016926,TABLET,WINDOWS,TRUSTED,2026-01-11 15:57:10,2026-06-01 09:12:12,TOK-D-0000021144
DEVR00021171,DEV00021171,CUS0017688,DESKTOP,EMBEDDED,TRUSTED,2025-01-23 09:45:30,2025-05-28 01:36:39,TOK-D-0000021171
